450.037	10.5
450.065	6.01159
450.092	11.0232
450.119	10.0348
450.146	10.5463
450.174	8.05793
450.201	8.56952
450.228	12.0811
450.256	9.09269
450.283	11.1043
450.31	8.11586
450.337	8.12745
450.365	8.63903
450.392	10.1506
450.419	7.1622
450.447	9.67379
450.474	8.68537
450.501	8.69696
450.528	9.70855
450.556	9.72013
450.583	9.23172
450.61	10.2433
450.637	11.2549
450.665	10.2665
450.692	9.77806
450.719	9.28965
450.747	8.30123
450.774	9.31282
450.801	8.32441
450.828	10.336
450.856	7.34758
450.883	7.35916
450.91	9.87075
450.937	10.8823
450.965	6.39392
450.992	11.4055
451.019	9.41709
451.046	10.4287
451.074	9.44027
451.101	9.45185
451.128	8.96344
451.155	9.47502
451.183	7.48661
451.21	9.99819
451.237	11.0098
451.264	9.52137
451.292	9.03295
451.319	9.54454
451.346	8.55612
451.373	10.5677
451.401	10.5793
451.428	11.5909
451.455	10.1025
451.482	10.6141
451.51	8.62564
451.537	10.1372
451.564	6.64881
451.591	10.6604
451.619	11.172
451.646	8.68357
451.673	10.6952
451.7	8.70674
451.728	10.2183
451.755	9.72991
451.782	9.2415
451.809	8.75309
451.837	10.7647
451.864	9.27626
451.891	9.78784
451.918	10.2994
451.945	9.81102
451.973	9.8226
452	10.8342
452.027	8.84577
452.054	7.85736
452.082	9.86895
452.109	10.8805
452.136	9.39212
452.163	10.4037
452.19	10.4153
452.218	11.4269
452.245	10.9385
452.272	9.95005
452.299	11.4616
452.327	9.97322
452.354	10.4848
452.381	8.99639
452.408	9.50798
452.435	12.0196
452.463	12.0311
452.49	11.0427
452.517	9.05432
452.544	10.0659
452.571	12.0775
452.599	12.0891
452.626	10.1007
452.653	11.6122
452.68	11.6238
452.707	11.1354
452.735	10.147
452.762	13.1586
452.789	12.6702
452.816	12.1818
452.843	10.1934
452.871	11.2049
452.898	10.7165
452.925	12.7281
452.952	11.7397
452.979	9.75128
453.007	10.7629
453.034	12.2745
453.061	10.286
453.088	10.7976
453.115	9.30921
453.143	7.3208
453.17	9.83238
453.197	9.84397
453.224	10.3556
453.251	10.8671
453.279	12.8787
453.306	9.89031
453.333	10.4019
453.36	10.4135
453.387	11.4251
453.414	9.43666
453.442	11.9482
453.469	12.4598
453.496	10.4714
453.523	11.483
453.55	10.4946
453.578	11.0062
453.605	10.0178
453.632	10.0293
453.659	11.5409
453.686	11.5525
453.713	13.0641
453.741	11.5757
453.768	11.5873
453.795	11.5989
453.822	12.1104
453.849	7.62203
453.876	12.1336
453.904	8.6452
453.931	12.1568
453.958	10.6684
453.985	12.68
454.012	9.69155
454.039	13.7031
454.067	10.7147
454.094	10.7263
454.121	13.2379
454.148	10.7495
454.175	10.2611
454.202	11.2726
454.229	9.78423
454.257	10.7958
454.284	7.80741
454.311	11.319
454.338	10.8306
454.365	11.8422
454.392	11.8537
454.42	11.3653
454.447	11.3769
454.474	10.3885
454.501	12.4001
454.528	12.4117
454.555	11.4233
454.582	10.9349
454.61	12.4464
454.637	11.958
454.664	8.96961
454.691	13.4812
454.718	12.4928
454.745	11.0044
454.772	12.016
454.799	11.5275
454.827	10.5391
454.854	12.0507
454.881	13.0623
454.908	13.0739
454.935	10.0855
454.962	13.0971
454.989	12.1086
455.017	10.6202
455.044	9.13181
455.071	14.1434
455.098	12.155
455.125	12.6666
455.152	10.6782
455.179	12.6897
455.206	10.7013
455.233	10.7129
455.261	12.2245
455.288	13.2361
