450.037	36
450.065	36.1185
450.092	39.737
450.119	40.8555
450.146	38.4741
450.174	40.5926
450.201	39.2111
450.228	34.8296
450.256	41.4481
450.283	42.5666
450.31	43.1852
450.337	42.8037
450.365	36.4222
450.392	40.5407
450.419	43.6592
450.447	43.7777
450.474	42.3962
450.501	43.0148
450.528	38.1333
450.556	48.7518
450.583	39.3703
450.61	38.4888
450.637	41.6073
450.665	41.7259
450.692	43.8444
450.719	45.4629
450.747	44.0814
450.774	42.6999
450.801	42.8184
450.828	45.4369
450.856	39.5555
450.883	43.174
450.91	42.2925
450.937	42.911
450.965	40.0295
450.992	44.648
451.019	43.2666
451.046	44.8851
451.074	46.5036
451.101	41.1221
451.128	50.2406
451.155	45.3591
451.183	46.9776
451.21	44.5962
451.237	40.2147
451.264	41.3332
451.292	45.9517
451.319	44.5702
451.346	50.1887
451.373	45.8073
451.401	41.9258
451.428	44.5443
451.455	45.1628
451.482	45.2813
451.51	44.3998
451.537	47.5183
451.564	44.1369
451.591	43.7554
451.619	48.8739
451.646	47.9924
451.673	47.1109
451.7	49.7294
451.728	46.848
451.755	47.9665
451.782	43.585
451.809	45.7035
451.837	48.822
451.864	46.9405
451.891	50.5591
451.918	52.1776
451.945	44.2961
451.973	45.9146
452	52.0331
452.027	49.6516
452.054	51.2701
452.082	43.3887
452.109	43.0072
452.136	48.1257
452.163	54.2442
452.19	43.3627
452.218	44.9812
452.245	48.5998
452.272	50.7183
452.299	49.8368
452.327	50.9553
452.354	51.0738
452.381	47.6923
452.408	50.8108
452.435	52.9294
452.463	49.5479
452.49	46.6664
452.517	49.7849
452.544	49.9034
452.571	51.0219
452.599	52.1404
452.626	45.259
452.653	44.3775
452.68	52.996
452.707	52.6145
452.735	52.733
452.762	50.8515
452.789	47.9701
452.816	53.0886
452.843	50.2071
452.871	55.3256
452.898	52.4441
452.925	51.0626
452.952	53.6812
452.979	56.2997
453.007	52.9182
453.034	53.0367
453.061	55.6552
453.088	56.2737
453.115	54.3922
453.143	54.0108
453.17	54.6293
453.197	53.7478
453.224	59.8663
453.251	54.9848
453.279	58.1033
453.306	53.2219
453.333	63.3404
453.36	54.4589
453.387	55.0774
453.414	55.1959
453.442	53.8144
453.469	57.9329
453.496	59.5515
453.523	58.17
453.55	58.2885
453.578	55.407
453.605	63.5255
453.632	59.144
453.659	59.7626
453.686	57.3811
453.713	56.4996
453.741	54.6181
453.768	62.2366
453.795	57.8551
453.822	63.4736
453.849	61.0922
453.876	60.7107
453.904	61.8292
453.931	61.4477
453.958	64.5662
453.985	56.6847
454.012	60.3033
454.039	62.9218
454.067	58.5403
454.094	55.6588
454.121	61.7773
454.148	60.8958
454.175	62.0143
454.202	61.1329
454.229	58.7514
454.257	60.3699
454.284	65.4884
454.311	63.6069
454.338	62.7254
454.365	64.344
454.392	62.9625
454.42	67.081
454.447	58.6995
454.474	60.318
454.501	66.4365
454.528	61.555
454.555	60.1736
454.582	57.7921
454.61	65.9106
454.637	63.0291
454.664	62.1476
454.691	62.2661
454.718	59.3847
454.745	60.0032
454.772	67.6217
454.799	64.7402
454.827	60.8587
454.854	56.9772
454.881	61.0957
454.908	55.7143
454.935	61.3328
454.962	60.4513
454.989	65.0698
455.017	66.1883
455.044	66.8068
455.071	58.9254
455.098	64.0439
455.125	63.1624
455.152	64.2809
455.179	64.3994
455.206	70.0179
455.233	67.6365
455.261	65.255
455.288	61.3735
455.315	67.492
455.342	63.6105
455.369	63.729
455.396	67.3475
455.423	66.9661
455.45	66.0846
455.478	65.2031
455.505	63.3216
455.532	65.9401
455.559	65.5586
455.586	69.6771
455.613	62.2957
455.64	63.4142
455.667	68.0327
455.694	68.6512
455.721	69.2697
455.749	65.3882
455.776	71.0068
455.803	65.1253
455.83	68.2438
455.857	67.8623
455.884	65.9808
455.911	60.5993
455.938	68.2178
455.965	61.8364
455.992	69.4549
456.02	68.0734
456.047	69.6919
456.074	65.3104
456.101	67.9289
456.128	70.5475
456.155	68.166
456.182	68.7845
456.209	62.903
456.236	68.0215
456.263	67.14
456.29	69.2586
456.318	69.3771
456.345	60.4956
456.372	71.6141
456.399	70.7326
456.426	69.3511
456.453	61.9696
456.48	70.5882
456.507	68.2067
456.534	67.3252
456.561	63.9437
456.588	66.0622
456.615	63.6807
456.642	70.7993
456.67	67.9178
456.697	70.0363
456.724	65.6548
456.751	63.2733
456.778	70.3918
456.805	72.0103
456.832	67.1289
