475.019	12.5
475.046	16.0027
475.073	15.0054
475.1	13.008
475.126	13.0107
475.153	12.0134
475.18	14.0161
475.207	13.0188
475.234	13.5214
475.261	17.0241
475.288	11.0268
475.314	14.0295
475.341	17.0322
475.368	18.0348
475.395	16.0375
475.422	18.0402
475.449	15.5429
475.476	17.0456
475.502	17.0482
475.529	16.0509
475.556	14.0536
475.583	17.0563
475.61	17.559
475.637	13.0616
475.663	18.5643
475.69	18.067
475.717	14.0697
475.744	16.0723
475.771	14.075
475.798	16.0777
475.824	16.5804
475.851	14.5831
475.878	18.0857
475.905	16.0884
475.932	19.5911
475.959	17.0938
475.986	20.0965
476.012	16.0991
476.039	16.1018
476.066	17.6045
476.093	16.6072
476.12	19.1099
476.146	16.6125
476.173	19.1152
476.2	15.1179
476.227	19.1206
476.254	18.6233
476.281	16.1259
476.307	15.1286
476.334	19.1313
476.361	18.134
476.388	18.6367
476.415	16.1393
476.442	16.142
476.468	17.1447
476.495	19.6474
476.522	17.1501
476.549	21.6527
476.576	18.1554
476.602	19.1581
476.629	14.1608
476.656	17.1635
476.683	17.6661
476.71	21.6688
476.736	20.1715
476.763	19.6742
476.79	17.6769
476.817	19.6795
476.844	20.1822
476.87	19.1849
476.897	18.1876
476.924	17.6902
476.951	19.1929
476.978	16.1956
477.004	17.1983
477.031	21.201
477.058	16.2036
477.085	19.2063
477.112	21.209
477.138	19.2117
477.165	19.7144
477.192	19.217
477.219	19.2197
477.246	20.2224
477.272	18.7251
477.299	19.2278
477.326	20.7304
477.353	18.2331
477.38	17.2358
477.406	17.2385
477.433	17.7412
477.46	20.2438
477.487	21.7465
477.513	22.7492
477.54	16.2519
477.567	19.2546
477.594	18.7572
477.621	21.7599
477.647	22.2626
477.674	20.2653
477.701	21.268
477.728	18.7706
477.754	16.2733
477.781	17.776
477.808	19.7787
477.835	20.2814
477.861	18.284
477.888	21.2867
477.915	19.7894
477.942	18.2921
477.969	19.7948
477.995	19.2974
478.022	18.8001
478.049	14.3028
478.076	16.3055
478.102	19.3081
478.129	19.3108
478.156	17.3135
478.183	19.8162
478.209	18.8189
478.236	21.8215
478.263	18.3242
478.29	21.3269
478.316	18.3296
478.343	18.3323
478.37	20.3349
478.397	19.8376
478.423	15.3403
478.45	22.343
478.477	16.3457
478.504	22.3483
478.53	16.351
478.557	22.3537
478.584	19.3564
478.611	20.3591
478.637	20.3617
478.664	20.8644
478.691	18.8671
478.718	21.8698
478.744	22.8725
478.771	23.3751
478.798	19.8778
478.824	21.8805
478.851	20.8832
478.878	22.3859
478.905	14.3885
478.931	20.3912
478.958	20.3939
478.985	18.3966
479.012	19.8993
479.038	23.4019
479.065	22.9046
479.092	23.4073
479.118	22.41
479.145	23.9127
479.172	24.4153
479.199	22.418
479.225	19.4207
479.252	17.4234
479.279	23.4261
479.306	22.9287
479.332	19.4314
479.359	22.9341
479.386	21.9368
479.412	20.4394
479.439	19.4421
479.466	20.9448
479.493	19.9475
479.519	20.4502
479.546	21.9528
479.573	22.9555
479.599	20.4582
479.626	26.4609
479.653	22.4636
479.679	24.4662
479.706	22.4689
479.733	24.4716
479.76	25.4743
479.786	23.477
479.813	21.9796
479.84	20.4823
479.866	22.485
479.893	21.4877
479.92	20.4904
479.946	21.493
479.973	20.4957
480	23.4984
480.027	21.5011
480.053	24.5038
480.08	25.5064
480.107	20.0091
480.133	22.0118
480.16	24.0145
480.187	21.0172
480.213	21.5198
480.24	24.0225
480.267	22.5252
480.293	20.5279
480.32	27.5306
480.347	20.5332
480.373	22.5359
480.4	25.0386
480.427	21.5413
480.453	22.5439
480.48	17.5466
480.507	22.5493
480.533	21.552
480.56	26.0547
480.587	25.5573
480.613	26.06
480.64	23.0627
480.667	26.5654
